year,V1
2001,but he's irresistible irresistible but he's irresistible yeah yeah up close and personal yeah i can hardly breathe irresistible to me 
2004,i can let my hair down i know you'll catch me i never felt so beautiful cuz with you 
2004,come they told me pa rum pa pum pum to lay before the king pa rum pa pum pum i have no gift to bring pa rum pa pum pum shall i play for you pa rum pa pum pum 
2010,i can do it like a brother do it like a dude grab my crotch wear my hat low like you we can do it like the man'dem man'dem we can do it like a brother do it like a dude 
2011,make this dream the best i've ever known take me down like i'm a domino when we touch don't ever let me go ooh baby baby dancing in the moonlight 
2011,you'll never leave me my shadow my shadow you're everywhere i go so i dont see the need to cry cause you'll never leave my life so i don't see the need to cry cause you'll never leave my life 
0,boys look so much hotter in the summer take your shirt off in the water pulled me under oh you got me singing take your shirt off in the water pull me under 
0,she's got you he's got you i've got your memory i've got your class ring 
2008,and then the harder they come the harder they fall one and all ooh the harder they come harder they fall one and all 
2004,say hello to good times say hello trade up for the fast ride close our eyes we close our eyes while the nickel and dime take the streets completely 
2004,it takes my pain away it's a lie never mind i can't let it bother me 
2008,what becomes of the brokenhearted some kind of peace of mind help me please and i'll be searching everywhere i know i'm gonna find it there 
2014,i can't explain what's got into me direct me to the floor imma get it on on on on imma get it on on on on ah ah 
2008,every one knew the bells were broken for the bells began to chime still the bells are broken goes the story that's the serenade of the bells 
2006,yellow is the color of my true love's hair in the morning when we rise in the morning when we rise i love the best blue is the color of the sky 
2006,ah look at all the lonely people all the lonely people where do they all come from where do they all belong 
0,whenever you call me i'll be there whenever you want me i'll be there i'll be aroundyeah even if i have to call i'll be there 
1999,and she makes love just like a woman and she aches just like a woman she takes just like a woman say that you fare just like a woman 
1999,you are so beautiful you're everything i hoped for you're everything i need you are so wonderful 
2002,you've gone too far each time we touch i know ive never been so loved and i can't help myself 
2008,get into a car and drive into the night into the light you babe steppin out 
2010,and if somebody's going to make it and if somebody's going to fake it if it's me that was going to take it then i know that it wouldn't be straight 
