year,V1
0,never before has a woman ever haunted me but her magic spell keeps workin overtime cuz i just can't get her out of my mind never before has woman ever haunted me 
2012,it keeps right on a-hurtin every minute of the day every hour you're away i feel so lonely and i can't help it i don't think i can go on and it keeps right on a-hurtin since you're gone 
2017,hey get rhythm when you get the blues c'mon get rhythm get a rock and roll feeling in your bones 
2015,i made myself a promise that i'd soon forget we'd ever met cause i'm so blue and lonely i forgot to remember to forget 
2015,you win again just trusting in you was my great sin yes this heart of mine could never see just trusting you was my great sin 
2014,"and the one on the left was in the middle and the guy in the rear was a methodist and the one in the middle was on the top and the guy in the rear said ""oh dear"" "
2017,singing seems to help a troubled soul one of these days and it won't be long i'll rejoin them in a song no the circle won't be broken 
2001,she got a body oh yeah she got a motion oh yeah lord i'm blistered oh oh yeah she done tore my sole apart put big blisters on my heart she done tore my soul apart put big blisters on my heart 
2015,and the beer i had for breakfast wasn't bad and there's nothin short of dyin that's half as lonesome as the sound of a sleepin city sidewalk 
2001,and we caught the bloody british in the town of new orleans we fired our guns and the british kept a'comin we fired once more and they began to runnin on down the mississippi to the gulf of mexico 
0,yeah momma don't you worry about it none though and i ain't cut out to be no jesse james and you don't go writing hot cheques down in mississippi and there ain't no good chain gang 
2008,you got to know when to hold em know when to run while you're sittin at the table when the dealin is done 
2000,lord help me jesus i've wasted it so help me jesus i know what i am now that i know that i've need you so help me jesus my soul's in your hand 
0,i've been everywhere man i've breathed the mountain air man travel i've had my share man i've been everywhere 
2006,would you go away to another land walk a thousand miles through the burning sand would you bathe me with me in the stream of life when the moon is full would you bathe with me 
2002,hear the trumpets hear the pipers multitudes are marching to the big kettledrum and the whirlwind is in the thorn tree the whirlwind is in the thorn tree 
2002,he kept her picture on the wall but he still loved her through it all he stopped loving her today you know she came to see him last time 
2002,and i drive the main road and the wichita lineman and i need you more than want you and i want you for all time 
0,go and tell that midnight rider tell the rambler the gambler the back biter tell em that god's gonna cut em down tell em that god's gonna cut you down 
